industry_code,industry_detail,industry_region,ACID,ENRG,ETOX,EUTR,FOOD,GCC,HAPS,HAZW,HC,HNC,HRSP,HTOX,JOBS,LAND,METL,MINE,MSW,NREN,OZON,PEST,REN,SMOG,VADD,WATR,Related 2012 NAICS Codes,relavant_naics_codes
333314,optical instruments and lenses,rous,1.6144186915221891e-06,0.0,5.700593731570545e-06,3.040671963731908e-07,0.000106274110551,0.00736392754682336,1.0519375047428852e-05,0.00013734888787911818,3.2172167586736993e-13,1.1918975477401355e-12,3.228821923430139e-07,1.5141434689231938e-12,17.9329582721,0.0017477258473199999,9.218378000317473e-08,0.0,0.0041978675511683975,0.0,7.415813392510838e-08,1.7674569123872898e-11,0.0,0.00019431365616971727,0.498967815248,0.000505441830762,333314,[333314]
333414,heating equipment other than warm air furnaces,us-ga,8.572732767109549e-06,2.44550162817e-05,3.3576574696402026e-06,1.910495349678695e-06,6.97123041678e-05,0.022350442780644887,1.535613784697542e-05,5.136900578537899e-05,1.3484184833626976e-12,1.637926188607123e-11,1.6856159535842054e-06,1.772992058390011e-11,21.6149672232,0.001176115220966,1.2616390471071505e-07,0.0,0.0028485186767996497,0.0,1.8785598198799554e-08,5.76999695446e-11,2.44550162817e-05,0.0004563597217892896,0.407864608399,0.0008137678877679999,333414,[333414]
333414,heating equipment other than warm air furnaces,rous,9.533087161002062e-06,4.76565479764e-05,5.112260148529738e-06,1.2565611486933876e-06,9.19635278525e-05,0.025489655476078774,1.6066873107560407e-05,8.496637912459229e-05,1.2815266295190833e-12,2.99704987802981e-11,2.540380495885642e-06,3.125513782685511e-11,21.7021272164,0.001181464058558,2.3684239217270516e-07,0.0,0.0037519432541449553,0.0,3.66083077399035e-08,1.12434234266e-10,4.76565479764e-05,0.0005286528114909175,0.411695067663,0.000580547305445,333414,[333414]
333415,"air conditioning, refrigeration, and warm air heating equipment",us-ga,2.715775077133128e-06,3.48587641766e-06,1.304390625927837e-06,9.90769052748614e-06,7.10276859584e-05,0.2132700890399665,8.772465799042997e-06,3.4511741397593114e-05,1.4104581569607794e-12,2.3678621806340726e-12,9.209041020383064e-07,3.779835814951641e-12,86.764564473,0.000920726615056,1.7828342165533063e-07,0.0,0.0029121750334472445,0.0,2.1200465382805328e-08,3.8197774626421e-12,3.48587641766e-06,0.0002698238627125759,0.354086595708,0.0002538163861019,333415,[333415]
333415,"air conditioning, refrigeration, and warm air heating equipment",rous,3.6663009845864684e-06,4.94800011689e-06,1.7522553301908519e-06,1.0034291858039934e-05,7.73729375693e-05,0.2988010988808419,1.204681177662791e-05,3.77872369294453e-05,1.9363227263491844e-12,3.2968596534700024e-12,1.2906072730980443e-06,5.235261107916183e-12,86.7760061383,0.0009219639290339999,2.1298318719787633e-07,0.0,0.0031759377271973386,0.0,2.80279282578985e-08,5.4219533532255e-12,4.94800011689e-06,0.0003449984210291453,0.354623374747,0.000301289928132,333415,[333415]
333511,industrial molds,us-ga,9.044451193716307e-06,0.00012447030602831,1.865136280607845e-05,2.051074709983093e-06,0.000185445456678,0.0192915797819656,1.4827818634324119e-05,0.00014583126192112386,4.2112558973516104e-12,8.420303509486008e-11,8.37034054601919e-06,8.841761860099858e-11,65.188099263,0.002285864938714,1.830987977787773e-07,0.0,0.007699113868103297,0.0,4.038889012910573e-09,6.932275937026779e-10,0.00012447030602831,0.0004623651359328877,0.526959037758,0.00425408118358,333511,[333511]
333511,industrial molds,rous,7.403912648649083e-06,0.00017667840593982,2.24784785994655e-05,1.345253013665895e-06,0.000159646647285,0.01957774661755771,1.8215212049436798e-05,0.00017831434127655595,3.219992400826835e-12,1.177710401857215e-10,7.416625322677143e-06,1.2099242323221136e-10,65.188099263,0.002285864937696,1.6410415727453157e-07,0.0,0.006628028198279254,0.0,5.73296953579715e-09,8.426073268342696e-10,0.00017667840593982,0.00044091718484631765,0.526959037758,0.001396210697783,333511,[333511]
333514,"special tools, dies, jigs, and fixtures",us-ga,5.627751287995144e-06,0.00039255256280500004,2.9978683850518754e-06,1.0171694854761862e-06,0.000207329144832,0.017096393229216363,1.0609986516685344e-05,6.227792405287178e-05,7.952487597432377e-13,8.41309270219867e-12,1.3284021564505566e-06,9.209381819032948e-12,62.8819424239,0.0020020155987989998,9.587778006692746e-07,0.0,0.00859522864006687,0.0,4.326693658847487e-09,2.5820042594731e-11,0.00039255256280500004,0.0002642337521198406,0.4895479436,0.00129577962274,333514,[333514]
333514,"special tools, dies, jigs, and fixtures",rous,5.392195880907693e-06,0.0005572056762552,3.5152602527590934e-06,9.352167220754571e-07,0.000199118793296,0.01756275110575433,1.3376239213616467e-05,7.010936928950096e-05,7.3471563828215e-13,1.1105292244016719e-11,1.6478201436989572e-06,1.1840745978602244e-11,62.9405233343,0.002003750140007,1.4374504870717384e-07,0.0,0.008251973144504186,0.0,6.1414915977108394e-09,3.6650058255019e-11,0.0005572056762552,0.00027571814349036265,0.489986721098,0.0008083739759050001,333514,[333514]
33351b,"cutting and machine tool accessory, rolling mill, and other metalworking machines",us-ga,8.317256827576547e-06,4.34426511926e-07,3.313006424754697e-06,9.093194680152602e-07,0.000135988872957,0.015041013066675487,8.718109332741239e-06,0.0002638167458678461,6.571810353662562e-13,1.8906689322268777e-12,1.1358227890642023e-06,2.549539676518736e-12,42.2257735888,0.0016656839350180001,5.322498751945646e-07,0.0,0.005645831590845547,0.0,3.3911513503359113e-09,1.3069271452664401e-11,4.34426511926e-07,0.0003403049962875715,0.453901508267,0.001451238600998,"333515, 333519","[333515, 333519]"
33351b,"cutting and machine tool accessory, rolling mill, and other metalworking machines",rous,7.54777072043744e-06,6.16643327027e-07,3.4811884796973318e-06,6.207721749785976e-07,0.000131042584609,0.014944046736436524,1.1982811303026669e-05,9.258713217412264e-05,4.301570085768838e-13,2.002559410399635e-12,9.815760926203508e-07,2.434044027458754e-12,42.2257735888,0.00166568392857,2.5766311231643436e-07,0.0,0.005440477208481275,0.0,4.8135433582419765e-09,1.8551075519456998e-11,6.16643327027e-07,0.000326274078982293,0.453901508267,0.000683331266456,"333515, 333519","[333515, 333519]"
333611,turbines and turbine generator sets,us-ga,2.2242713942435713e-05,1.34156692746e-05,1.0479927197886351e-05,6.894430094474869e-06,6.9836188434e-05,0.008584934741234859,1.7370501963394016e-05,8.933425256975169e-05,2.5995092274132434e-12,4.3893074420048274e-11,2.753678293547055e-06,4.649695367624316e-11,43.1338292049,0.0008763613908164001,7.737755735607551e-07,0.0,0.0028931908934160316,0.0,1.5601361644845797e-08,1.65007651911e-15,1.34156692746e-05,0.0009102500857502241,0.375386352578,0.001449866723667,333611,[333611]
333611,turbines and turbine generator sets,rous,2.8868098764000446e-05,1.90427672085e-05,4.2343163455764285e-06,7.656904206087164e-06,5.35708385861e-05,0.008845076267408962,1.5494408002424825e-05,7.725623146368492e-05,3.1341503117923887e-12,5.533185980105721e-12,3.6958551411146093e-06,8.671481473996212e-12,43.1338292049,0.0008763614136569001,2.0539230454417505e-07,0.0,0.002216964768979696,0.0,2.214523121110979e-08,2.34218825661e-15,1.90427672085e-05,0.0011666518396565345,0.375386352578,0.0006257330544650001,333611,[333611]
333612,"speed changers, industrial high-speed drives, and gears",us-ga,6.417230625569922e-06,0.0,1.3633418578700198e-06,1.0162485865293301e-06,7.36055550536e-05,0.022089681949986985,7.451384716205497e-06,2.1059722074490864e-05,4.4807520683683103e-13,1.3032088822416735e-12,8.771203840449623e-07,1.7523250755255384e-12,14.9097977313,0.001257181007497,1.4290127515528486e-07,0.0,0.003055871844116899,0.0,2.9990568873268358e-09,0.0,0.0,0.0003019134039309099,0.467999104434,0.000506883779519,333612,[333612]
333612,"speed changers, industrial high-speed drives, and gears",rous,6.623570842728393e-06,0.0,1.3492695245203475e-06,7.868204861039659e-07,8.90803154749e-05,0.022245528901425983,1.0231966674858691e-05,2.7853240136805873e-05,3.7967637948717066e-13,1.4561026884216349e-12,1.039699607027182e-06,1.836698404414285e-12,14.9097977313,0.001257181008802,1.9819925064415836e-07,0.0,0.0036983353732892217,0.0,4.256987928164354e-09,0.0,0.0,0.0003364196344004949,0.467999104434,0.000375180169519,333612,[333612]
333613,mechanical power transmission equipment,us-ga,9.427351755972145e-06,0.00014589093744528,1.777524705660991e-06,1.1237754435162546e-06,0.000103378284293,0.031682972000773156,8.766728238121055e-06,0.00017605919393458384,5.706357799469332e-13,1.3008895438942128e-12,9.361280299932445e-06,1.8727342735191866e-12,11.4437344981,0.001182185679728,3.6038666178387274e-07,0.0,0.004291942205110788,0.0,3.737341475444661e-09,0.0,0.00014589093744528,0.00043226480471969016,0.453680270715,0.000686046570622,333613,[333613]
333613,mechanical power transmission equipment,rous,1.0097908962861696e-05,0.00017418594309363602,1.8458224207525794e-06,1.1702435987668884e-06,9.54987853283e-05,0.03185483110424663,1.0391080157759132e-05,0.00020506129239794286,5.5976795721533e-13,1.3747184341720653e-12,1.1082027670051246e-05,1.9356594631478193e-12,11.4540012039,0.001182486723497,4.290061814734814e-07,0.0,0.003964810115485719,0.0,4.462184978485844e-09,0.0,0.00017418594309363602,0.00047319406496845767,0.45375056345,0.000576932442419,333613,[333613]
333618,other engine equipment,us-ga,3.704019396792127e-05,0.0023321657650848,1.0737020607327448e-05,4.413290241654736e-06,5.02432963489e-05,0.03335680765538693,1.1001667785266529e-05,7.188119253343922e-05,2.9171763275113484e-12,1.460304500066052e-11,4.547752771816289e-06,1.752621282699638e-11,46.5377375561,0.0008433988966531999,6.335362549676163e-08,0.0,0.002023434568369316,0.0,3.223977133179193e-08,3.3842872858140003e-12,0.0023321657650848,0.0013915207828458958,0.259388816071,0.00076333560734,333618,[333618]
333618,other engine equipment,rous,4.380756775134803e-05,0.0027844806562764,1.256954040278414e-05,5.160113232495651e-06,5.27014573944e-05,0.034136558542105705,1.279425815486925e-05,8.373600127927485e-05,3.434047788861657e-12,1.6416855233599718e-11,5.395042188442553e-06,1.9857925772908666e-11,46.6258160064,0.0008437179199907999,6.929106139528108e-08,0.0,0.0021203686772397123,0.0,3.8475892992170374e-08,4.04065723961e-12,0.0027844806562764,0.001642728988638085,0.25975717294,0.00062142617613,333618,[333618]
333912,air and gas compressors,us-ga,5.621399270844476e-06,1.08136852642e-06,4.6239296614517625e-05,1.47117633810978e-06,5.8669005119e-05,0.013625194651962562,9.030053142762133e-06,2.7535932309694415e-05,4.647247387833941e-13,1.4143238913733746e-12,1.3867495566903145e-06,1.880140337739582e-12,26.0127908552,0.000891399442335,6.328054835032469e-08,0.0,0.002421329316535148,0.0,4.193110524816209e-09,9.148514254044974e-11,1.08136852642e-06,0.00029736767022001457,0.413215961849,0.000679068636919,333912,[333912]
333912,air and gas compressors,rous,4.885397916154913e-06,1.29109593718e-06,5.480179756450867e-05,1.3695133523288465e-06,6.05671457573e-05,0.013739964250132946,1.054721652516806e-05,3.136497746973732e-05,3.8552379108957387e-13,1.385590056062711e-12,1.4249294546806763e-06,1.772061080500182e-12,26.0135075587,0.000893316859991,7.2645060381651e-08,0.0,0.0025003391992939393,0.0,5.006348742781231e-09,1.0374847384506393e-10,1.29109593718e-06,0.0002924103222214374,0.41356774369,0.000419635578878,333912,[333912]
33391a,pumps and pumping equipment,us-ga,3.176493873046976e-06,1.61316188102e-06,9.731427089902268e-07,8.237617391957583e-07,5.74204141178e-05,0.009695141004583444,1.0669246273639523e-05,2.5488241438828908e-05,3.7224156992337396e-13,1.9666702038509626e-12,2.21294860154631e-06,2.3396850372241737e-12,38.703401755,0.0008108440620740999,2.2693034991412775e-07,0.0,0.0023839155435040455,0.0,4.087776717247738e-09,3.35800486168e-12,1.61316188102e-06,0.00022573024332199284,0.458194274406,0.000572311979181,"333911, 333913","[333911, 333913]"
33391a,pumps and pumping equipment,rous,3.1485739212319222e-06,1.92602863845e-06,9.313353007948053e-07,8.087138235773741e-07,5.7713510581e-05,0.009871760707027014,1.1020054260512937e-05,2.241406941196489e-05,3.249817597052808e-13,2.24337782931777e-12,2.589319088274683e-06,2.569141297927919e-12,38.703401755,0.0008108440663573001,2.624992388713967e-07,0.0,0.0023960839896067713,0.0,4.880585834322658e-09,4.00927743689e-12,1.92602863845e-06,0.00024450047299645443,0.458194274406,0.000494035447748,"333911, 333913","[333911, 333913]"
333920,material handling equipment,us-ga,3.4092891138834413e-06,1.749987255534e-06,4.628025584900424e-06,8.827961402230397e-07,8.42392581588e-05,0.014346681390803664,1.5555102328684157e-05,4.639180559879285e-05,1.7513700623136661e-12,4.0774778989447664e-12,1.4239742249333125e-06,5.831195337518076e-12,63.2687977527,0.000814251232764,2.008794901770405e-07,0.0,0.003496471234028849,0.0,1.5472921016755123e-08,1.0897549875551439e-10,1.749987255534e-06,0.0003638403000527968,0.39524070004,0.000460547391094,33392,[33392]
333920,material handling equipment,rous,3.2471480017440873e-06,2.089390786333e-06,4.452516041078822e-06,8.548677046101181e-07,7.95131188785e-05,0.014430567321716272,1.4137017816739922e-05,5.1532533141708767e-05,1.1070734621705968e-12,4.065121362659641e-12,1.5216261371436513e-06,5.173895390306298e-12,63.2687977527,0.000814251227673,1.6792880452461525e-07,0.0,0.0033002603195579844,0.0,9.636691469464846e-09,1.301108921312575e-10,2.089390786333e-06,0.0003308763078505695,0.39524070004,0.000367642238427,33392,[33392]
333991,power tools,us-ga,3.384539497659855e-06,0.0,3.803224923499611e-06,6.127147465761571e-07,6.1636547444e-05,0.00953983872962517,1.276411612527711e-05,3.094456873048101e-05,7.3363112202353e-13,1.6024922811465324e-12,1.1687192867666627e-06,2.337757651255085e-12,15.586002302,0.001496559302886,3.250637931838933e-08,0.0,0.0025589561788641937,0.0,5.2021493550543445e-09,0.0,0.0,0.0002960712374426525,0.50963828477,0.0002474377047288,333991,[333991]
333991,power tools,rous,3.269243994149714e-06,0.0,4.198242733850569e-06,5.856846755216465e-07,6.6851230271e-05,0.009576506865359468,1.4818952280368853e-05,3.0481304386591773e-05,7.560427794559712e-13,1.7659772723075636e-12,1.3145554007739927e-06,2.5237869794949156e-12,15.586002302,0.001496559300785,3.7336223521906834e-08,0.0,0.002775453458386261,0.0,6.097591537378099e-09,0.0,0.0,0.00032190480554360434,0.50963828477,0.0001691036531361,333991,[333991]
333993,packaging machinery,us-ga,1.5485335739719462e-06,1.36769424264e-06,5.954636163304199e-07,1.9011666117729566e-07,9.67097244096e-05,0.007614906085716953,8.068491271294515e-06,3.893879991681467e-05,2.1528865539172508e-13,1.685871197151009e-12,2.159170913379118e-07,1.9015904058671755e-12,22.8203642837,0.001244418868453,1.1125238008759974e-07,0.0,0.004015084509052483,0.0,4.051862115643283e-09,3.22674565811e-12,1.36769424264e-06,0.00015499258156367044,0.442650184951,0.00028412365857650003,333993,[333993]
333993,packaging machinery,rous,1.7311366466952607e-06,1.60311445721e-06,6.759419466932566e-07,2.117583126611109e-07,0.000107826622713,0.007605271376052132,9.431559914555172e-06,4.481434003409454e-05,2.3871704267469164e-13,1.9506671673327153e-12,2.461477172396709e-07,2.1898686592664786e-12,22.8203642837,0.001244418869065,1.2994453292546676e-07,0.0,0.004476623267826524,0.0,4.749306192632111e-09,3.78216303979e-12,1.60311445721e-06,0.00017848927746619574,0.442650184951,0.00030815693773929997,333993,[333993]
333994,industrial process furnaces and ovens,us-ga,2.42304933867657e-06,4.12796799436e-06,1.933947565105164e-06,4.5204307968484886e-07,0.000114909408943,0.014860430109414012,9.97236337597285e-06,2.7599411864571238e-05,6.473814715826888e-13,3.996859256319301e-12,6.907943963367404e-07,4.646776953180597e-12,14.3297675383,0.0015562248955910002,1.0338388081752468e-08,0.0,0.0047649875398672464,0.0,1.0250321343081092e-08,9.73894777597e-12,4.12796799436e-06,0.00020364722555603871,0.480574036042,0.00063566187585,333994,[333994]
333994,industrial process furnaces and ovens,rous,2.199665555210554e-06,4.83851212086e-06,1.949668111362752e-06,4.2112603752754497e-07,0.000103868753382,0.0153478445064858,1.1347082359953897e-05,2.8117382823249885e-05,6.571539908287804e-13,4.5678102423982056e-12,7.563203178659045e-07,5.227757676461813e-12,14.3533315073,0.001558027152332,1.1863416577126642e-08,0.0,0.004306268947984439,0.0,1.1444129384362708e-08,1.14153057686e-11,4.83851212086e-06,0.00021153818776108464,0.481109304879,0.000496176735902,333994,[333994]
33399a,"welding and soldering equipment, scales and balances, and other general purpose machinery",us-ga,1.126458767358635e-05,2.40259118401e-06,2.5987131370503858e-05,3.170686247940157e-06,8.71373761111e-05,0.015756185591528617,1.0556584354058953e-05,0.00022740234175496922,1.89173623430843e-12,3.135908070063196e-12,3.1484536344070914e-06,5.033626825327612e-12,67.336268916,0.001077351049964,1.2174318000138289e-07,0.0,0.003588217571374666,0.0,2.3462065246646954e-08,1.7090326561983e-11,2.40259118401e-06,0.0003661928354338628,0.39445700453,0.001349400268237,"333992, 333997, 333999","[333992, 333997, 333999]"
33399a,"welding and soldering equipment, scales and balances, and other general purpose machinery",rous,1.3411561292446277e-05,4.9346553794e-06,2.9609714871092637e-05,4.754853368659444e-06,7.84032449816e-05,0.017949713409825103,1.5210293027193054e-05,0.000343131706152855,2.864389356885475e-12,4.713172120554479e-12,5.604588469836292e-06,7.588040448524123e-12,67.3638785779,0.001079655655269,8.676261863093516e-08,0.0,0.0032319286872467988,0.0,4.5559783049733446e-08,3.5101632132061e-11,4.9346553794e-06,0.0004559949332246747,0.395085949893,0.000616983762045,"333992, 333997, 333999","[333992, 333997, 333999]"
33399b,"hydraulic pumps, motors, cylinders and actuators",us-ga,3.564126629704544e-06,0.0,1.7279144634293136e-06,4.312634468806014e-07,0.000138273025295,0.0120345623955228,9.15665267513745e-06,8.315494629569198e-05,3.9947550586443105e-13,1.9421368704350477e-11,4.917927517787739e-07,1.9818330178573755e-11,38.3524740961,0.001300359785153,8.456849601123943e-08,0.0,0.00573972541112171,0.0,4.921918970656456e-09,3.3561393087e-15,0.0,0.00023044534880244994,0.408451694472,0.0009141413574130001,333995-6,"[333995, 333996]"
33399b,"hydraulic pumps, motors, cylinders and actuators",rous,2.6166575356119416e-06,0.0,1.3042909313163426e-06,3.0133250704011543e-07,0.000101156246443,0.0117964453680493,1.2820361068003258e-05,8.271380826314488e-05,3.0782671878449903e-13,2.3630517345178558e-11,4.991951269560961e-07,2.393412437586484e-11,38.7969488104,0.0013089800227500002,6.445349277310522e-08,0.0,0.0041985420004290374,0.0,6.986379528184327e-09,4.76384578857e-15,0.0,0.0002387094378663473,0.4114204964,0.000463948501591,333995-6,"[333995, 333996]"
334111,computers,us-ga,4.97767302360743e-06,0.0,3.5947091130733852e-06,8.577486982481339e-07,0.000214115619041,0.0021821560135955893,9.313786433484099e-07,6.398459973905866e-05,1.5145701122792088e-12,1.9289122434393973e-13,4.5648257852461425e-07,1.7106455003044972e-12,63.2309432193,0.001928499654736,1.5411030820821034e-08,0.0,0.0031529723555312962,0.0,9.872053958213686e-09,3.46036820679e-12,0.0,0.00015854201298511655,0.696717444486,0.00071974182059,334111,[334111]
334111,computers,rous,5.752908159338702e-06,0.0,4.151778361563268e-06,9.201823842901667e-07,0.000245687639047,0.00221598408917096,9.467461229406195e-07,7.465223211987707e-05,1.7384423290279483e-12,1.9574044931819867e-13,5.28317922482196e-07,1.9379171921222746e-12,63.2309432193,0.001928499648316,1.8061829208101746e-08,0.0,0.0036138343335797326,0.0,1.1571323421080951e-08,4.05599886774e-12,0.0,0.0001821709069175764,0.696717444486,0.00068235570865,334111,[334111]
334112,computer storage device readers,us-ga,1.7873030010553204e-06,0.0,6.165942873946565e-07,2.001380865514212e-07,5.32085856829e-05,0.001912014251685953,2.676182936268647e-07,1.733012292882879e-05,2.109627515590539e-13,7.827946143641502e-14,2.1763157632161446e-07,2.8966346211198265e-13,31.9297694607,0.0006187846821045001,1.8365784297381915e-09,0.0,0.0007876873731155205,0.0,6.016558789765663e-09,5.40434804537e-14,0.0,6.862173289409699e-05,0.43883788813,0.0002956909852636,334112,[334112]
334112,computer storage device readers,rous,3.0391268291553446e-06,0.0,1.0308071394761226e-06,3.389972469724699e-07,8.86154689729e-05,0.002915770859532733,3.6157110462640353e-07,2.9998088029404617e-05,3.4047982908580434e-13,1.1206551954410536e-13,3.736442743500908e-07,4.53285129579571e-13,48.0038121995,0.000839698590926,3.216670748445104e-09,0.0,0.0013045699394730072,0.0,1.0538696601925895e-08,9.46633887768e-14,0.0,0.0001162879170283669,0.677209455346,0.000399327680074,334112,[334112]
334210,telephones,us-ga,6.651466955501225e-06,0.0,1.6524791588288199e-06,9.933316238084152e-07,6.94274899521e-05,0.03086885649972508,2.730255528204022e-06,1.0427100519431609e-05,6.665309610263825e-13,1.2556620636433457e-12,6.346954083207268e-07,1.9236242823740194e-12,23.136279762,0.000974157335144,2.4339012095084693e-09,0.0,0.0010189380382512533,0.0,3.084539840958299e-08,2.41382446408e-12,0.0,0.000282940666393615,0.64678965219,0.001234424608791,33421,[33421]
334210,telephones,rous,4.265038487767725e-06,0.0,1.094655499850566e-06,6.897836187398933e-07,8.47278480113e-05,0.03130484613713516,1.6441413546232137e-06,1.2991349440178245e-05,4.0063004968351e-13,7.739415616314706e-13,4.6916505787365967e-07,1.1754305199810332e-12,23.136279762,0.0009741573273930001,3.2763629710155506e-09,0.0,0.0012431662969845164,0.0,4.229495467514491e-08,3.30981610114e-12,0.0,0.0001888386951008931,0.64678965219,0.00065892819411,33421,[33421]
334220,wireless communications,us-ga,1.0171072072487856e-06,0.0,1.0115559867001859e-05,2.7260383610606566e-07,8.96776905526e-05,0.003851088317792424,2.2294099023886593e-06,1.900284357110747e-05,2.182930465685348e-13,5.145949799169965e-13,2.714307611044261e-07,7.331628826129152e-13,49.6738158225,0.0005602794370031001,9.624154986905886e-08,0.0,0.0013163718698128545,0.0,3.0750793400984556e-08,1.78307227291883e-11,0.0,6.690747896996338e-05,0.699180452228,0.000496063913736,33422,[33422]
334220,wireless communications,rous,1.0407194050938028e-06,0.0,1.3648757350736548e-05,2.7345856446760136e-07,6.72442165203e-05,0.003924087697755595,2.1369723479330214e-06,1.653747568913567e-05,2.56018154035706e-13,2.9201291358732826e-13,3.4033363932706266e-07,5.483035049618107e-13,49.7057982694,0.0005608997124485001,1.319291129972067e-07,0.0,0.0009886209786248278,0.0,4.216523307140482e-08,2.19196604415078e-11,0.0,7.013398173087739e-05,0.699394074167,0.00040610599497600006,33422,[33422]
334290,communications equipment,us-ga,2.110763765014516e-06,5.2866351351080003e-05,6.5918396145202824e-06,2.523333870043706e-07,8.79575795e-05,0.008726188045059223,4.152548879411258e-06,2.200558678925895e-05,2.8777707753800857e-12,5.826699795574451e-13,9.731257738431258e-07,3.4666039362736208e-12,26.4491036961,0.000761155972186,1.3409158088468484e-08,0.0,0.0013234654288353707,0.0,2.975136430837812e-08,1.153827539182391e-10,5.2866351351080003e-05,0.00012183866208061486,0.722303894618,0.000537054559764,33429,[33429]
334290,communications equipment,rous,2.35171314080005e-06,7.82561661622e-05,2.0414022927303545e-06,2.5938321545055366e-07,0.000113134557879,0.008499735057104418,4.424835903393278e-06,2.9878060627699425e-05,4.070973958340209e-13,5.784856761330793e-13,8.252455612584363e-07,9.864466253089501e-13,26.4491036961,0.000761155977072,9.912275374083622e-09,0.0,0.0016951723996418422,0.0,4.403987885230031e-08,1.70796957462522e-10,7.82561661622e-05,0.00013325473169940524,0.722303894618,0.000495053624451,33429,[33429]
334300,audio and video equipment,us-ga,3.501213014105384e-06,7.91680580866e-06,6.086670040173424e-06,4.679409745789422e-07,0.000587065507621,0.01628932325436858,7.046607416313538e-06,8.554896311226256e-05,1.8968288319426875e-12,1.132175000414941e-12,7.8836156358981e-07,3.032696886606684e-12,77.0861613026,0.000994689027126,2.6643926084774e-09,0.0,0.008553679501087149,0.0,2.9018703708958505e-08,5.902315318509384e-11,7.91680580866e-06,0.00024998036752355273,0.593455127229,0.0016812434392419998,3343,[3343]
334300,audio and video equipment,rous,2.349869905928782e-06,1.171896404809e-05,4.898990504942896e-06,3.1093425186273806e-07,0.000278417113602,0.017431241981100222,6.646395358535615e-06,8.954090084474589e-05,7.909895668126984e-13,8.868373536434415e-13,6.826606260164627e-07,1.678978707013388e-12,77.0861613026,0.0009946890365710001,3.151685928404688e-09,0.0,0.004047828652723726,0.0,4.2929247559634565e-08,8.727789625470853e-11,1.171896404809e-05,0.00022893671425338114,0.593455127229,0.0007137140419319999,3343,[3343]
334413,semiconductors,us-ga,1.564456339416842e-05,0.00033565270129802,0.01335676968993896,1.9775381551310984e-06,8.0071004735e-05,0.06675443130231784,7.125659538899999e-06,0.0030496144928508478,1.0530627537337454e-12,2.9726747338133994e-12,1.7866857981879563e-06,4.027870044716843e-12,225.238198359,0.001080866404109,3.854699190168465e-09,0.0,0.0011738121102615063,0.0,3.237068040461614e-08,2.54271065266631e-08,0.00033565270129802,0.000512157198949767,0.878894246993,0.002388522117738,334413,[334413]
334413,semiconductors,rous,1.3299021832331249e-05,7.396346647035e-05,0.01830819495211558,1.6575171160711212e-06,9.26349656932e-05,0.08164081274398559,3.510762568436987e-06,0.0041654843998146125,5.962417714943957e-13,1.3650338311531872e-12,1.7937100625848027e-06,1.962276465997462e-12,225.239146856,0.001080896407796,4.832799688396329e-09,0.0,0.0013578401280132703,0.0,4.4379033523165913e-08,3.118890197622169e-08,7.396346647035e-05,0.000361182955494704,0.878909830972,0.000972062879292,334413,[334413]
334418,printed circuit and electronic assembly,us-ga,2.3790579578403703e-06,4.58225738368e-07,0.0003520719051287513,1.3241220653625043e-06,0.000109060537265,0.007436048988974858,1.1542451941853518e-05,0.00027146413908123,2.45085235877013e-13,1.1046980638562606e-12,2.785755430166806e-07,1.3505184287318838e-12,36.2656654672,0.0004007138148797,1.0417906937879196e-07,0.0,0.0016377233264509663,0.0,3.0981560193073495e-08,9.576026821105464e-10,4.58225738368e-07,0.0001577683544846908,0.471431691687,0.001178289143873,334418,[334418]
334418,printed circuit and electronic assembly,rous,2.1110172917444504e-06,6.78295146253e-07,0.0005204269225293148,1.280174534333855e-06,0.000102065651512,0.008232974517198257,2.3413466414077447e-06,0.00023401390514380063,1.5375174600763575e-13,4.1353391142180793e-13,2.9671670383295603e-07,5.676131512830683e-13,36.2718074796,0.0004036986343423,1.5407238131524603e-07,0.0,0.0015438735713742126,0.0,4.586089375322996e-08,1.2854642419013707e-09,6.78295146253e-07,9.858663715751283e-05,0.472041492978,0.000542599253013,334418,[334418]
33441a,"electronic capacitors, resistors, coils, transformers, connectors and other components (except  semiconductors and printed circuit assemblies)",us-ga,8.500559246524408e-06,5.77470125751e-08,0.0002145580268347556,4.976843317751191e-05,0.00014995808069,0.007826750529953653,1.330691067272063e-05,0.0015607202419498619,1.977560085679475e-12,1.0874067754796936e-11,9.282800242778259e-07,1.2857381153353526e-11,112.033306742,0.0008249413163600001,6.049587670421985e-08,0.0,0.0022112593817577566,0.0,1.205032099834713e-07,6.7809897410731e-10,5.77470125751e-08,0.0002672276105980997,0.726055060483,0.001325314888279,"334412, 334416, 334417, 334419","[334412, 334416, 334417, 334419]"
33441a,"electronic capacitors, resistors, coils, transformers, connectors and other components (except  semiconductors and printed circuit assemblies)",rous,1.1474471290065536e-05,8.54808341404e-08,0.00031486048526168433,4.991365018738403e-05,0.000169593004851,0.00825727927254703,8.772031253661158e-06,0.0023042934888887574,2.2135327041180836e-12,1.401249604062088e-11,1.256205222138919e-06,1.6230651572735723e-11,112.034922161,0.0008252879739280001,8.575401366172098e-08,0.0,0.002499126787451685,0.0,1.7837658515459872e-07,9.2946038773955e-10,8.54808341404e-08,0.0002686175132626216,0.726109805581,0.000842426908852,"334412, 334416, 334417, 334419","[334412, 334416, 334417, 334419]"
